,claims,perpectives,undermine_score,support_score,predict_label,gold_label
358,Instant Replay Should Be Used in Major League Baseball,With more accurate calls come more legitimate outcomes to games,-2.025044,2.6538966,1,1
359,Instant Replay Should Be Used in Major League Baseball,Games can benefit from correct calls thanks to instant replay.,-2.078203,2.7058856,1,1
360,Instant Replay Should Be Used in Major League Baseball,"Wins and losses matter, so does the instant replay. It matters to get things right.",-0.19399744,0.19127217,1,1
361,Instant Replay Should Be Used in Major League Baseball,"Accurate calls should be the top priority, and instant replay helps provide them",-1.7748351999999998,2.3933532000000004,1,1
362,Instant Replay Should Be Used in Major League Baseball,Major League Baseball should expand instant replay for more accurate calls.,-1.8575026000000001,2.4644685,1,1
363,Instant Replay Should Be Used in Major League Baseball,Umpires Approve Instant Replay for Major League Baseball so they can make more accurate calls.,-2.0161953,2.6464779999999997,1,1
364,Instant Replay Should Be Used in Major League Baseball,Instant replay supports the goal of making accurate calls,-2.042233,2.6767373,1,1
365,Instant Replay Should Be Used in Major League Baseball,Using instant replay helps make sure the right calls are made,-2.0121956,2.6856546000000003,1,1
366,Instant Replay Should Be Used in Major League Baseball,Instant replay might be deceptive or inconclusive,2.796579,-2.8247022999999998,0,0
367,Instant Replay Should Be Used in Major League Baseball,there is confusion in viewing instant replay,2.4184647,-2.4037403999999998,0,0
368,Instant Replay Should Be Used in Major League Baseball,some things could be missed when viewing and instant replay during a game. ,0.9866228000000001,-0.8135998999999999,0,0
369,Instant Replay Should Be Used in Major League Baseball,Instant replay will actually enhance umpires’ stature,-0.57712513,0.57701194,1,1
370,Instant Replay Should Be Used in Major League Baseball,Instant replay will make play caling easier on umpires.,-1.771524,2.34492,1,1
371,Instant Replay Should Be Used in Major League Baseball,Umpires will benfit greatly from instant replay in the MLB physically.,-0.033445194,0.05058922,1,1
375,Instant Replay Should Be Used in Major League Baseball,Instant replay allows the proper rules to be put in place in the MLB.,-1.3769102,1.8127927,1,1
376,Instant Replay Should Be Used in Major League Baseball,The MLB should take up instant relay to make sure the umpires make the right calls.,-0.5769629,0.6555849,1,1
377,Instant Replay Should Be Used in Major League Baseball,Instant replay will take too long,1.3909235,-1.2306471,0,0
379,Instant Replay Should Be Used in Major League Baseball,Instant replay drags ut calls most umpires can make already.,0.8140684,-0.7511996999999999,0,0
380,Instant Replay Should Be Used in Major League Baseball,Tradition demands that this instant replay not be used,0.626025,-0.5631488,0,0
381,Instant Replay Should Be Used in Major League Baseball,Instant replay is not beneficial to the game,1.3582326,-1.2325959999999998,0,0
382,Instant Replay Should Be Used in Major League Baseball,Instant replay should not be used during baseball games,0.4657588,-0.38730314,0,0
383,Antarctica Should Be Opened Up For Resource Exploitation,Antartic resource exploitation is unevitable: Let's do it orderly!,-0.22741203,0.17780076,1,1
384,Antarctica Should Be Opened Up For Resource Exploitation,"Exploiting Antartica for its resources must be done with careful planning, organization and care for the land.",-0.76023245,0.8989028,1,1
385,Antarctica Should Be Opened Up For Resource Exploitation,"Eventually Antarctica will be be exploited for its resources, but will we be prepared to do it carefully?",-0.8655957000000001,1.0328499,1,1
386,Antarctica Should Be Opened Up For Resource Exploitation,"No possible over abuse on the resources, just a utilitarian, global benefit",-1.5881421999999998,2.0698317999999998,1,1
387,Antarctica Should Be Opened Up For Resource Exploitation,Only if the world benefits should Antartica's resources be exploited.,-1.9592667000000001,2.628073,1,1
388,Antarctica Should Be Opened Up For Resource Exploitation,A resource treasure for humanity,-1.8219851999999999,2.400288,1,1
389,Antarctica Should Be Opened Up For Resource Exploitation,Antartica: A common heritage to the benefit of mankind,-1.7793863,2.348647,1,1
392,Kill One to Save Many,The act of killing is emotionally damaging,2.7905087,-2.8679936,0,0
393,Kill One to Save Many,We instinctively know killing is wrong,0.15814671,-0.11355127,0,0
394,Kill One to Save Many,We do not want a society in which killing can be acceptable,0.016653225,-0.06754035,0,0
395,It is fine to kill one to save many,We should not will a world where killing is acceptable in to existencele in to existence,1.2404245,-1.1397073,0,0
397,It is fine to kill one to save many,We cannot support a world where killing is acceptable as long as it saves lives.,0.5781833000000001,-0.5516875,0,0
398,It is fine to kill one to save many,"Intuitively, it is possible to understand that participating in a decision to kill is a priori wrong",2.6986377,-2.7471042000000003,0,0
399,It is fine to kill one to save many,"Intiution explains the reason why the decision to kill is viewed as wrong ,as a general principle.",0.23153576,-0.18228163,0,0
401,It is fine to kill one to save many,"Give a choice, all rational individuals would prefer to live in a world in which behaviour prefered the choice to sacrifice one to save many",-0.712096,0.8272841999999999,1,1
402,It is fine to kill one to save many,"When presented with the choice, logical citizens would choose to live in a society that valued the will of the people versus the will of the few.",-1.7578238000000002,2.3269148,1,1
403,It is fine to kill one to save many,"All educated people would prefer to live in a world that aligned itself with the principle of saving many at the expense of one, if presented the choice.",-0.9284496999999999,1.1298528,1,1
407,Companies should provide alternative interview methods,Would create confusion.,1.6933627,-1.6436686999999999,0,0
408,Africa is really rising,Human development indicators have significantly improved in recent years.,-2.0890272000000003,2.6580658,1,1
409,Africa is really rising,Africa’s Economies are growing rapidly,-1.7128438999999998,2.2745283,1,1
411,Africa is really rising,Greater Access to Technology ,-0.78279114,0.92529964,1,1
412,Africa is really rising,The Continent is still vulnerable to natural disasters,0.34480673,-0.18773621,0,0
413,Africa is really rising,Foreign Direct Investment to the continent has increased,-1.6681124,2.1943736,1,1
414,Sanctions should be used to promote democracy,Sanctions are ineffective because they hurt ordinary people more than leadership.,1.3528206,-1.1636743999999999,0,0
416,Sanctions should be used to promote democracy,Sanctions are ineffective because they can be counterproductive.,1.2880111,-1.1795795,0,0
417,Sanctions should be used to promote democracy,Sanctions cause more harm than good.,1.4247341,-1.3530156999999998,0,0
418,Sanctions should be used to promote democracy,Sanctions can backfire.,2.9009166,-3.0329506,0,0
420,It is a good idea to have a system of  participatory democracy,Participation Is Good In Itself,-0.9618950999999999,1.1838176999999999,1,1
421,It is a good idea to have a system of  participatory democracy,Participatory Democracy Preserves our Natural Liberty ,-1.1673737,1.4547164,1,1
422,It is a good idea to have a system of  participatory democracy,Participatory Democracy Produces Better Decisions ,-0.9618952,1.1838178999999998,1,1
424,We have to employ mercenaries,PMCs are untrustworthy,0.019498214,-0.066992015,0,0
425,We have to employ mercenaries,PMCs are unpredictable.,2.6332102,-2.6677833,0,0
