,claims,perpectives,opposite_auto,undermine_origin,support_origin,predict_origin,gold_origin,undermine_opposite,support_opposite,predict_opposite,gold_opposite,oppose_sum,support_sum,final_label
127,All drugs should be decriminalised,Why is it legitimate for the government to ban drugs,Why is not it legitimate for the government to ban drugs,-1.8027176,2.4198952,1,1,2.914041,-3.078565,0,1,-4.8812826000000005,5.3339362,1
128,Pensions should be privatised,Government pension schemes are not a viable or sustainable option.,Government pension schemes are a viable or sustainable option.,2.3059227,-2.340664,0,1,-3.5364761,3.5138792999999997,1,1,5.819801999999999,-5.8771401,0
129,Pensions should be privatised,senior citizens should not and cannot be exposed to such naked risk on moral grounds,senior citizens should and cannot be exposed to such naked risk on moral grounds,1.6190231,-1.5018348,0,0,-1.9367442,1.7433357,1,0,3.3623588,-3.438579,0
130,Pensions should be privatised,Private Enterprise is more suited to long-term planning and sustainability,Private Enterprise is not more suited to long-term planning and sustainability,-1.8471124,2.4605446,1,1,2.7481259999999996,-2.993144,0,1,-4.8402564,5.2086706,1
131,Pensions should be privatised,Private Business is more inclined towards future planning and sustainability.,Private Business is not more inclined towards future planning and sustainability.,-1.8433884,2.4487305,1,1,2.6559103,-2.804536,0,1,-4.6479244,5.1046408,1
132,Pensions should be privatised,State involvement in pensions is deleterious to both pensioners and the state.,State involvement in pensions is not deleterious to both pensioners and the state.,2.574699,-2.598888,0,1,-0.16048591,0.056001287000000004,1,1,2.630700287,-2.75937391,0
133,Pensions should be privatised,Government is fundamentally unsuited to running pension schemes.,Government is not fundamentally unsuited to running pension schemes.,-0.6950933000000001,0.75657606,1,1,2.7281156,-2.8936896,0,1,-3.5887829,3.48469166,1
134,You have nothing to worry about surveillance if you have done nothing wrong,There is no trust,There is not no trust,-0.05786787,0.06656344,1,0,0.7904331,-0.82767135,0,0,-0.8855392200000001,0.85699654,1
135,You have nothing to worry about surveillance if you have done nothing wrong,Trust is missing.,Trust is not missing.,-0.67920315,0.7251935,1,0,-0.17972736,0.006505769000000001,1,0,-0.672697381,0.54546614,1
136,You have nothing to worry about surveillance if you have done nothing wrong,There are safeguards to prevent misuse,There are not safeguards to prevent misuse,-0.9219459000000001,1.0902872,1,1,1.0102633,-1.0587459,0,1,-1.9806918,2.1005504999999998,1
137,You have nothing to worry about surveillance if you have done nothing wrong,Power trips can be had by agencies.,Power trips can't be had by agencies.,-0.9495358,1.1076958,1,0,-0.9745030000000001,0.69587547,1,0,-0.25366033,0.13319279999999978,1
138,You have nothing to worry about surveillance if you have done nothing wrong,information gathered  can be used to fight terrorism .,information gathered   can't be used to fight terrorism .,0.2776289,-0.06114421,0,1,-1.2152321000000001,0.9271099,1,1,1.2047388,-1.27637631,0
139,You have nothing to worry about surveillance if you have done nothing wrong,information gathered can be used to fight against radical terrorists. ,information gathered can't be used to fight against radical terrorists.,-0.729114,0.8451056,1,1,-1.4647653,1.1387353,1,1,0.40962129999999997,-0.6196597,0
140,The use of animals as objects of sport and entertainment should be banned.,Blood sports cannot be justified by reference to their role in pest control or conservation,Blood sports can be justified by reference to their role in pest control or conservation,-0.35058865,0.32394654,1,1,-0.96194077,0.5699987,1,1,0.21941004999999997,-0.63799423,0
141,The use of animals as objects of sport and entertainment should be banned.,Blood sports are not justified by their role in pest control or conservation.,Blood sports are justified by their role in pest control or conservation.,-0.42592412,0.40428174,1,1,-0.28588420000000003,-0.07874526,1,1,-0.5046693800000001,0.11839753999999997,1
142,The use of animals as objects of sport and entertainment should be banned.,The need for pest control or conservation does not justify blood sports. ,The need for pest control or conservation does justify blood sports.,0.24078965,-0.23051378,0,1,-1.3976166,0.98210293,1,1,1.2228925800000001,-1.62813038,0
143,The use of animals as objects of sport and entertainment should be banned.,Pest control or conservation arguments does not rationalize our use of animals as objects in blood sports.,Pest control or conservation arguments does rationalize our use of animals as objects in blood sports.,1.680178,-1.6031051,0,1,-1.2484953,0.840698,1,1,2.520876,-2.8516004,0
144,The use of animals as objects of sport and entertainment should be banned.,The use of animals as objects in blood sports cannot be justified by the week argument that it provides benefit through pest control or conservation.,The use of animals as objects in blood sports can be justified by the week argument that it provides benefit through pest control or conservation.,-0.0054644197,-0.030893207,0,1,-1.6898711,1.2834796999999998,1,1,1.2780152802999998,-1.720764307,0
145,The use of animals as objects of sport and entertainment should be banned.,When animals are treated as property it prevents them from being perceieved as part of the moral community. ,When animals are not treated as property it prevents them from being perceieved as part of the moral community.,-1.7790605,2.4050853,1,1,1.2271537000000001,-1.2317935,0,1,-3.010854,3.632239,1
146,The use of animals as objects of sport and entertainment should be banned.,Animals are not percieved as part of the moral community when they are treated as property.,Animals are percieved as part of the moral community when they are treated as property.,-0.42538303,0.39788657,1,1,-0.6513726,0.26861712,1,1,-0.15676591,-0.25348603,0
147,The use of animals as objects of sport and entertainment should be banned.,Animals should not be treated as objects or property as doing so allows them to be treated amorally.,Animals should be treated as objects or property as doing so allows them to be treated amorally.,0.1043455,-0.043657973,0,1,-0.5313416999999999,0.36782444,1,1,0.47216993999999995,-0.5749996729999999,0
148,The use of animals as objects of sport and entertainment should be banned.,"Animals are harmed when used as objects of entertainment, no matter how innocent that entertainment is","Animals are not harmed when used as objects of entertainment, no matter how innocent that entertainment is",-1.4194895,1.7844167,1,1,0.3020678,-0.39989853,0,1,-1.81938803,2.0864845,1
149,The use of animals as objects of sport and entertainment should be banned.,Animals as entertainment is always harmful to the animals,Animals as entertainment is not always harmful to the animals,-0.94765663,1.1585789,1,1,0.15647715,-0.33736026,0,1,-1.28501689,1.31505605,1
150,The use of animals as objects of sport and entertainment should be banned.,It is not possible to harmlessly have animals as entertainment,It is possible to harmlessly have animals as entertainment,0.11735766,-0.12004616,0,1,-1.5004127,1.2863133999999998,1,1,1.4036710599999997,-1.62045886,0
151,The use of animals as objects of sport and entertainment should be banned.,The use of animals in sport is demeaning to humans. ,The use of animals in sport is not demeaning to humans.,-0.90468055,1.141814,1,1,2.2821898,-2.2343233,0,1,-3.13900385,3.4240038,1
152,The use of animals as objects of sport and entertainment should be banned.,Bullfighting is too dangerous to humans to justify,Bullfighting is not too dangerous to humans to justify,2.527791,-2.575379,0,1,2.2506158,-2.2841501,0,1,0.24364089999999994,-0.32476320000000003,0
153,The use of animals as objects of sport and entertainment should be banned.,Bullfighting is dangerous for humans and should be banned.,Bullfighting is not dangerous for humans and should be banned.,0.23007792,-0.19822963,0,1,2.3771782000000004,-2.2522572999999997,0,1,-2.02217938,2.17894857,1
154,The use of animals as objects of sport and entertainment should be banned.,Harming animals for entertainment is immoral,Harming animals for entertainment is not immoral,-0.77022386,0.8755685,1,1,2.0972242000000003,-2.1670501,0,1,-2.9372739599999997,2.9727927000000003,1
155,The use of animals as objects of sport and entertainment should be banned.,It is not moral to hurt animals for entertainment,It is moral to hurt animals for entertainment,-1.1242827,1.3363292,1,1,-1.8506610000000001,1.398454,1,1,0.2741713000000001,-0.5143318000000001,0
156,The use of animals as objects of sport and entertainment should be banned.,Hurting animals for fun is immoral,Hurting animals for fun is not immoral,-0.98352563,1.1978406,1,1,2.0104575000000002,-2.1000113,0,1,-3.0835369299999997,3.2082981000000004,1
157,The use of animals as objects of sport and entertainment should be banned.,Bullfighting is a form of animal torture,Bullfighting is not a form of animal torture,-0.9344028,1.1483757,1,1,2.4148936,-2.3358939,0,1,-3.2702967,3.5632693,1
158,The use of animals as objects of sport and entertainment should be banned.,Bullfighting is animal torture,Bullfighting is not animal torture,-1.1000632,1.3349316,1,1,2.3655180000000002,-2.2107077,0,1,-3.3107708999999996,3.7004496000000002,1
159,The use of animals as objects of sport and entertainment should be banned.,One form of animal torture is bullfighting,One form of animal torture is not bullfighting,-0.89839566,1.075725,1,1,2.3645236,-2.22932,0,1,-3.12771566,3.4402486000000003,1
160,We must support the use of truth and reconciliation commissions,Reconciliation can be used to conceal political corruption and patrimony,Reconciliation can't be used to conceal political corruption and patrimony,-1.9042861,2.5838313,1,0,0.9090056999999999,-0.9856690999999999,0,0,-2.8899551999999997,3.4928369999999997,1
161,We must support the use of truth and reconciliation commissions,reconciliation can be used for political corruption,reconciliation can't be used for political corruption,-1.6158485,2.1424894,1,0,-1.3221395,1.0613289,1,0,-0.5545196000000001,0.8203499000000001,1
162,We must support the use of truth and reconciliation commissions,Truth and reconciliation are more important than retribution following violent and long term conflicts,Truth and reconciliation are not more important than retribution following violent and long term conflicts,-1.0918744,1.3529866,1,1,0.024282524,-0.14993384,0,1,-1.2418082400000001,1.377269124,1
